2.100000000000000089e+00 1.146950175629366520e-01 4.793956187388105639e-02 1.853678639229728586e-01 1.553791706992873889e-01 1.675852045624570963e-01 1.724536571133287732e-01 1.803774038775734501e-01 1.743333491989171036e-01 1.733378684377234191e-01
2.200000000000000178e+00 2.168852972874976137e-01 1.787130789757452876e-01 1.699358612957719561e-01 1.569283413061164922e-01 1.836072180844110779e-01 1.895602329692981369e-01 1.835530287165018370e-01 1.871150636087579033e-01 1.841027045657755989e-01
2.300000000000000266e+00 2.501876204870548404e-02 2.104557787647739764e-01 1.608147293411619771e-01 2.399630307438285759e-01 1.900725317051988605e-01 1.879116626766728082e-01 1.979975134496516909e-01 1.921094155643879864e-01 1.917842892442952474e-01
2.400000000000000355e+00 2.091288781552295695e-01 2.457354198372599940e-01 1.971939812991377328e-01 1.760028085807341935e-01 2.155603613114178418e-01 1.993100607770725008e-01 2.022409339484502189e-01 2.049875455039606720e-01 2.009064723771412098e-01
2.500000000000000000e+00 3.589695072771026396e-02 1.969898212868849974e-01 1.702797644526752308e-01 2.323401396445283762e-01 2.122899819407201571e-01 2.031727943200832276e-01 2.050807811233528732e-01 2.070398677324734871e-01 2.067506746141717644e-01
2.600000000000000089e+00 3.829339774793478202e-01 2.766782926965530853e-01 2.822493335333365327e-01 2.125559646969019945e-01 1.894846222864823848e-01 2.015444538725105206e-01 2.077442632082927565e-01 2.074567403305037361e-01 2.083040523261492916e-01
2.700000000000000178e+00 2.974000534102159699e-01 2.468101564398635095e-01 2.563687279513118256e-01 2.365861291479123829e-01 2.131909218918124072e-01 2.214555195110869679e-01 2.062623265530801886e-01 2.122215080420025990e-01 2.074737301914733045e-01
2.800000000000000266e+00 1.811370124566486495e-01 2.082560028019956044e-01 2.372105049115503794e-01 2.143449577443723719e-01 2.193769427650956172e-01 2.089334936430704004e-01 2.122876422100085647e-01 2.075175454746364390e-01 2.080614129799800427e-01
2.900000000000000355e+00 1.696508149778814811e-01 2.632640033501444377e-01 2.262986593177781502e-01 2.050506502949892840e-01 2.163916161180635955e-01 2.137099084397146020e-01 2.044873178349418674e-01 2.036866778285548185e-01 2.023565003133435680e-01
3.000000000000000000e+00 1.431772875290991953e-01 2.392954108496179177e-01 1.809558870463264246e-01 2.081281389363010270e-01 1.928579746957841123e-01 1.976605056697328666e-01 1.915446016002730067e-01 1.946788352547080825e-01 1.952096772665554980e-01
3.100000000000000089e+00 1.574740341315329917e-01 1.476093708140886751e-01 1.658572426131132982e-01 1.732937857340966226e-01 1.861085669827005074e-01 1.814717078020548768e-01 1.885841567064964475e-01 1.846924710176559015e-01 1.846635294243025305e-01
3.200000000000000178e+00 1.491583142658274019e-01 2.287364284493646482e-01 2.014785201739442144e-01 1.618780065042939864e-01 1.657357285507199685e-01 1.650293408356716673e-01 1.696045905395776598e-01 1.734516906347135234e-01 1.726164305837397106e-01
3.300000000000000266e+00 2.278331716561750875e-01 1.574473226507803192e-01 1.780522119114088253e-01 1.907728282313427837e-01 1.541738769617991001e-01 1.536323257241381246e-01 1.537732045016505233e-01 1.575081760680136778e-01 1.559581546817135345e-01
3.400000000000000355e+00 3.553679779780677950e-01 2.199718121806040760e-01 1.510393202408306379e-01 1.326452129423137949e-01 1.224842023929966217e-01 1.364797110331635033e-01 1.411404727209309151e-01 1.367604161116177108e-01 1.354501226526074464e-01
3.500000000000000000e+00 1.012345222664437355e-01 4.750411041512961341e-02 8.101876417480741166e-02 1.258564098274143617e-01 9.997571106636737870e-02 1.067279099557832123e-01 1.088629952580284638e-01 1.148631332678950873e-01 1.129641119292700419e-01
3.600000000000000089e+00 2.934297068942412490e-02 1.271314725308325677e-01 9.959101129877440117e-02 6.133341012596775499e-02 1.023719782682192408e-01 8.836481045183357252e-02 9.400302673896203387e-02 8.961427992132683928e-02 8.913757482677329980e-02
3.700000000000000178e+00 4.866489740333726499e-02 1.134725815701760621e-01 7.816871113731363452e-02 5.624871578700688102e-02 8.085521799732706127e-02 5.080156071015894809e-02 5.381128322091193600e-02 6.078917444826790334e-02 6.013799381309299641e-02
3.800000000000000266e+00 3.115034282746523275e-03 5.268485234962871910e-02 3.024900405963813765e-02 4.165499063986942418e-02 3.345844170043134336e-02 3.550119424611144353e-02 3.069908921247337108e-02 3.033676017097217126e-02 3.011002238825541064e-02
3.900000000000000355e+00 -1.329492925467331832e-01 4.790062214904879795e-02 2.957441750796915153e-02 -3.717790496659783422e-02 -9.330275816517647619e-03 6.025205726098936676e-03 1.740894579176971782e-03 -1.360818605088390601e-03 -1.237293380741185528e-03
4.000000000000000000e+00 6.691620027628146505e-02 -6.596676854097671683e-02 -6.395953813879830252e-02 -4.947759305603271346e-02 -3.364341212253658259e-02 -2.634682893860812447e-02 -3.733943771372880138e-02 -3.700591282691735595e-02 -3.837316767154223818e-02
4.100000000000000533e+00 7.833574882692426189e-02 -1.702791418486621078e-01 -7.912529138028320808e-02 -8.256408437967745206e-02 -8.281966207784731415e-02 -6.860842713978450302e-02 -7.511580099988190984e-02 -7.598869289027966600e-02 -7.474104679240881066e-02
4.200000000000000178e+00 -6.786318726816664704e-02 -2.053542724869157898e-01 -1.520039250556786126e-01 -1.009649845435715704e-01 -1.247139784676341012e-01 -1.112718819361856598e-01 -1.129796204329086284e-01 -1.143276127387226199e-01 -1.155209220917927798e-01
4.299999999999999822e+00 -1.740913440430890413e-01 -1.691092646284593770e-01 -1.312639317280948903e-01 -1.788218185248031389e-01 -1.502191803902178935e-01 -1.602494006344934996e-01 -1.555661889033404244e-01 -1.588328146301946631e-01 -1.558189744788165965e-01
4.400000000000000355e+00 -2.397404240572080236e-01 -2.370281569489341433e-01 -1.629834162827966115e-01 -1.766940828348307346e-01 -1.899134086279555822e-01 -2.061808853859098123e-01 -2.037561153479425513e-01 -1.969368618110120539e-01 -1.980092589302917816e-01
4.500000000000000000e+00 -3.460330500543793986e-01 -2.442772414944141546e-01 -2.969784520178385123e-01 -2.273622276417299193e-01 -2.606363297249832955e-01 -2.501894199543875374e-01 -2.439464687330045178e-01 -2.434265423647137272e-01 -2.436265984147871488e-01
4.600000000000000533e+00 -3.459867514758225293e-01 -1.842653033907790672e-01 -2.744206174536675813e-01 -2.921898854519953681e-01 -2.881262084610563545e-01 -2.789856746031422197e-01 -2.878782617039732372e-01 -2.915347131101359013e-01 -2.881002522340364025e-01
4.700000000000000178e+00 -4.519449783677867427e-01 -3.849780070337556759e-01 -3.743898641674157646e-01 -3.454463219173922739e-01 -3.320680805078681241e-01 -3.292547334436564666e-01 -3.341284803328896102e-01 -3.371497203435880885e-01 -3.359126311323035741e-01
4.800000000000000711e+00 -1.749900956018217713e-01 -4.422346189077448475e-01 -3.553830995387265990e-01 -4.006345702109166407e-01 -3.575374966177438107e-01 -3.824311970544287398e-01 -3.793002947191015384e-01 -3.796983957668038645e-01 -3.821706730217448444e-01
4.900000000000000355e+00 -4.876754320702717527e-01 -4.931563421775253531e-01 -4.388414673205690564e-01 -4.786533279798190765e-01 -4.205016770936725878e-01 -4.266109910083708545e-01 -4.271196707941103954e-01 -4.281902003512995658e-01 -4.287174570155002362e-01
5.000000000000000000e+00 -4.576987927976758908e-01 -4.011346416083065858e-01 -4.969848201166952584e-01 -4.727146596458207117e-01 -4.712949583059036773e-01 -4.791487637053755688e-01 -4.798927991228265078e-01 -4.743115501129263611e-01 -4.761601241584236255e-01
5.100000000000000533e+00 -6.000578298905809849e-01 -4.206812355933365888e-01 -5.201446375489972018e-01 -5.272891247800862713e-01 -5.037721619517809835e-01 -5.204001674641092201e-01 -5.245669922495658222e-01 -5.243491958082721061e-01 -5.224005593052871710e-01
5.200000000000000178e+00 -6.440945288897358401e-01 -6.195938717048918853e-01 -5.513949559381041698e-01 -5.648878052390238214e-01 -5.607175336919595354e-01 -5.747490571630703426e-01 -5.735272063056271463e-01 -5.674944081924574446e-01 -5.691528083683814465e-01
5.300000000000000711e+00 -6.286760506455582043e-01 -6.116342389396929313e-01 -5.758248328840636088e-01 -6.208074629818589596e-01 -6.079944645411253790e-01 -6.161500450934366269e-01 -6.096088825352579121e-01 -6.141581205338763061e-01 -6.138145014933261701e-01
5.400000000000000355e+00 -6.497983431874952975e-01 -7.252642495537755529e-01 -6.972328082723480147e-01 -6.450915870189970480e-01 -6.739387273192201100e-01 -6.594349233165949231e-01 -6.655821299895031684e-01 -6.571111085660419349e-01 -6.566200750973451017e-01
5.500000000000000000e+00 -8.278314736819830655e-01 -7.590982358489406501e-01 -7.126218027901476404e-01 -7.060859406766666346e-01 -7.076177036639915707e-01 -6.995516466281241907e-01 -7.029357072270620010e-01 -6.987593750202938381e-01 -7.013582690473361136e-01
5.600000000000000533e+00 -6.981989532418619859e-01 -6.667667006366233551e-01 -7.611446570954657487e-01 -7.347734600295089402e-01 -7.483055330892963708e-01 -7.438272910403836979e-01 -7.323021981316677476e-01 -7.429496789019913727e-01 -7.417501354359645749e-01
5.700000000000000178e+00 -8.669766312049648205e-01 -8.044470035813773290e-01 -7.742845310557243677e-01 -7.747162370423595901e-01 -7.647522816807788004e-01 -7.913188024136758036e-01 -7.790615005866361464e-01 -7.761853657552207908e-01 -7.805282368363424261e-01
5.800000000000000711e+00 -9.767939003792084351e-01 -7.791998527530853424e-01 -8.206142983492510368e-01 -8.103023157395761178e-01 -8.196535115834322482e-01 -8.205512325313599753e-01 -8.169984679307222830e-01 -8.196554279956751454e-01 -8.170009991528566218e-01
5.900000000000000355e+00 -8.913545300957234074e-01 -8.667039448617689379e-01 -8.714479755127969574e-01 -8.294948744674215391e-01 -8.625310937036975156e-01 -8.414866494144020992e-01 -8.565617614838875182e-01 -8.528366352218940127e-01 -8.503903000523852507e-01
6.000000000000000000e+00 -8.099689178262715616e-01 -8.946742089593078262e-01 -8.664511976073191457e-01 -8.736646714130371638e-01 -8.809424579034831337e-01 -8.761244593380095314e-01 -8.845989699497673886e-01 -8.829526698505558713e-01 -8.863960891474680359e-01
6.100000000000000533e+00 -8.803293476528460948e-01 -8.233319791964268664e-01 -8.954205184933194950e-01 -9.032909431099703790e-01 -9.213604729341153821e-01 -9.145767349895642662e-01 -9.108166981989196387e-01 -9.152071371471359740e-01 -9.133751627607238355e-01
6.200000000000000178e+00 -9.993649208484577384e-01 -9.842798881143074441e-01 -9.228064621717332328e-01 -9.337098152269323048e-01 -9.305997928562156352e-01 -9.403552604897408296e-01 -9.346024638022060183e-01 -9.433837151908153196e-01 -9.419194440288828352e-01
6.300000000000000711e+00 -8.750877949741400208e-01 -9.392071036084111979e-01 -9.536083144639758702e-01 -9.346795914847536579e-01 -9.718931719903647348e-01 -9.631666599543718954e-01 -9.628630086854540471e-01 -9.642320564860782373e-01 -9.640868853257928972e-01
6.400000000000000355e+00 -8.667895737157684799e-01 -1.019639618402066183e+00 -1.032961951589656868e+00 -9.944503222105169904e-01 -9.985036335368561167e-01 -9.894901053677700453e-01 -9.888965028987086736e-01 -9.871693958443644723e-01 -9.864345673639435264e-01
6.500000000000000000e+00 -8.868866262263692679e-01 -8.817691176302330236e-01 -9.783522360860517075e-01 -9.968863428156888862e-01 -9.872158510324082759e-01 -1.000800177776985933e+00 -1.004813376406274772e+00 -1.007790133171238001e+00 -1.004465917747402903e+00
6.600000000000000533e+00 -8.930639320095625777e-01 -1.035099258361428243e+00 -9.736594715689443902e-01 -1.023618901976980577e+00 -1.026718130958120812e+00 -1.020234357818712079e+00 -1.017806064256000287e+00 -1.019337868201862785e+00 -1.021621054608093493e+00
6.700000000000000178e+00 -9.084897080076490550e-01 -9.604577178056606934e-01 -9.934004272933677493e-01 -1.000147556477294142e+00 -1.032706575562633011e+00 -1.038724084562878458e+00 -1.033446949346853216e+00 -1.036716152566909299e+00 -1.031803317666918574e+00
6.800000000000000711e+00 -1.016583277696202048e+00 -9.802065364874592568e-01 -9.849457239946015630e-01 -1.024111987251601130e+00 -1.047071602580736061e+00 -1.051529119463562090e+00 -1.045743885125175465e+00 -1.042706530543184407e+00 -1.040497425310699331e+00
6.900000000000000355e+00 -9.036939623923173626e-01 -1.000805038346391118e+00 -1.050692719391898233e+00 -1.082460322283492760e+00 -1.033196460161716068e+00 -1.039902804155508065e+00 -1.046100551154551805e+00 -1.046532291786185676e+00 -1.047406352722898504e+00
7.000000000000000000e+00 -1.043903664561677269e+00 -1.055288904998623378e+00 -1.059294109155114683e+00 -1.043894867737192644e+00 -1.055641748348517428e+00 -1.057843597835276483e+00 -1.051273722562675372e+00 -1.049729316607900920e+00 -1.052488870033518875e+00
7.100000000000000533e+00 -9.027181691740980840e-01 -1.020173310785021492e+00 -1.022852692558743781e+00 -1.037033429574994559e+00 -1.044611631662633933e+00 -1.049637496386707003e+00 -1.049327369532223386e+00 -1.051793190916535226e+00 -1.050802142593734168e+00
7.200000000000000178e+00 -1.008040390414977061e+00 -1.090336844879700617e+00 -1.053059761980420062e+00 -1.014861533047309639e+00 -1.035003679577846780e+00 -1.040610658471959438e+00 -1.049562723270716980e+00 -1.050589847364255203e+00 -1.049925855183583501e+00
7.300000000000000711e+00 -1.028497502249827500e+00 -1.158930762286011440e+00 -1.100728290873155268e+00 -1.067956797875120323e+00 -1.034552502803407936e+00 -1.046754268966625823e+00 -1.047906151658232643e+00 -1.045581990829197006e+00 -1.045778325699805666e+00
7.400000000000000355e+00 -1.166164995881952438e+00 -1.102124869820245268e+00 -1.033256407806315114e+00 -1.058532115962121045e+00 -1.028373864427121864e+00 -1.037316725653102401e+00 -1.036470015112370024e+00 -1.041770396626078954e+00 -1.037824534016577704e+00
7.500000000000000000e+00 -9.183669811522593429e-01 -1.040588451920024360e+00 -9.923035107301161339e-01 -1.037168639718530239e+00 -1.037574638532740456e+00 -1.035884166899189385e+00 -1.028871005030156383e+00 -1.029445977805403922e+00 -1.030480523599871079e+00
7.600000000000000533e+00 -1.061358539428172820e+00 -1.059418788572545456e+00 -1.026613491933438871e+00 -1.023861953667589919e+00 -1.007163633415160575e+00 -1.014469268095912868e+00 -1.018858458476680440e+00 -1.019725791286116401e+00 -1.018670011533270525e+00
7.700000000000000178e+00 -1.117909401058248209e+00 -9.883117976946668159e-01 -1.024341312036559426e+00 -9.795892759308271192e-01 -9.834334033642597728e-01 -1.003846645270153548e+00 -1.004712980863403660e+00 -1.004993923433633363e+00 -1.005158807956062272e+00
7.800000000000000711e+00 -9.023788902053101468e-01 -8.929973702735586327e-01 -9.545222657178379366e-01 -1.008638248033212559e+00 -9.734971273120414104e-01 -9.852265932976612683e-01 -9.893633267440039569e-01 -9.905181794184406696e-01 -9.920338950449528737e-01
7.900000000000000355e+00 -1.160730600137297674e+00 -1.013570586181016031e+00 -9.025616529712454650e-01 -1.001118703047224168e+00 -9.875487982611018678e-01 -9.802549275464391698e-01 -9.757336987305548215e-01 -9.739052559986294266e-01 -9.752743289774697955e-01
8.000000000000000000e+00 -7.258034109550984825e-01 -9.344991999027796314e-01 -9.782381329202282094e-01 -9.605028471700521875e-01 -9.657838194737242699e-01 -9.510877758751586919e-01 -9.617271068342740925e-01 -9.557520096479554805e-01 -9.594509086139580978e-01
8.099999999999999645e+00 -8.345130439919793419e-01 -9.032567106741671292e-01 -9.307708195056797473e-01 -9.367308860668822623e-01 -9.240873296980042229e-01 -9.376426330295281053e-01 -9.425955021170173698e-01 -9.416280910856406061e-01 -9.409386900645436702e-01
8.200000000000001066e+00 -9.073915691395981753e-01 -8.530753766591100407e-01 -8.978815581134610424e-01 -9.054715756432529794e-01 -9.240438556129874081e-01 -9.182955676229037634e-01 -9.226760971228271657e-01 -9.215818572498822858e-01 -9.234814305822837133e-01
8.300000000000000711e+00 -8.007897623673013721e-01 -8.748258591095500192e-01 -8.929940997983384365e-01 -9.194759455594941899e-01 -8.952497896587240378e-01 -9.095098441048157234e-01 -9.022850825671940855e-01 -9.071203545097367149e-01 -9.043703923765522568e-01
8.400000000000000355e+00 -9.487694865695784907e-01 -9.208608701667523322e-01 -8.798652808428638616e-01 -8.516618372218787147e-01 -9.015589229205660526e-01 -8.947305385395427635e-01 -8.867858719201174855e-01 -8.859192248702788541e-01 -8.870467501396172016e-01
8.500000000000000000e+00 -6.983857783132078056e-01 -9.632521520857321162e-01 -8.598891389365364013e-01 -8.794937403368143780e-01 -8.656861356844965938e-01 -8.656016569760368595e-01 -8.703722651848080361e-01 -8.659167724875054262e-01 -8.705593391969892458e-01
8.599999999999999645e+00 -7.911671092242795744e-01 -8.889589017750045841e-01 -7.900700765754276045e-01 -8.314667714099384099e-01 -8.595829865000985670e-01 -8.479636983446983134e-01 -8.503882961491054937e-01 -8.530732692598365086e-01 -8.507761457028731877e-01
8.700000000000001066e+00 -8.503318381326480102e-01 -9.203221408669790549e-01 -7.830716613750564603e-01 -8.397343067926135163e-01 -8.326712082760032718e-01 -8.427809696145497353e-01 -8.307650142898324042e-01 -8.381970627780914729e-01 -8.337166411180058079e-01
8.800000000000000711e+00 -5.727983053649194911e-01 -8.702921267938117378e-01 -8.417742823910207006e-01 -8.266863723805564224e-01 -8.071120975710763812e-01 -8.224087568886896404e-01 -8.184489370382965756e-01 -8.178918728763783230e-01 -8.189827912297253931e-01
8.900000000000000355e+00 -7.768441094784994672e-01 -8.761184302476742181e-01 -8.482671075233140234e-01 -8.079827404315800266e-01 -7.953513614031760826e-01 -8.126500078666504256e-01 -8.060479867111667307e-01 -8.032915308348996808e-01 -8.052486414421299310e-01
9.000000000000000000e+00 -7.894449859996195418e-01 -7.578257791771303431e-01 -7.519664144767670422e-01 -7.696860720782056076e-01 -7.933434290517296095e-01 -7.801898750927758197e-01 -7.896950491428970098e-01 -7.948656145549306551e-01 -7.940144590795825685e-01
9.099999999999999645e+00 -7.348183814273155923e-01 -7.260915239997938198e-01 -7.511388749472297510e-01 -7.986509398318489827e-01 -7.838109467920705287e-01 -7.781836506622430427e-01 -7.831188842574317022e-01 -7.813973350239266091e-01 -7.844597772238552924e-01
9.200000000000001066e+00 -8.173226987251869247e-01 -7.649410775486562564e-01 -7.700956680417989642e-01 -7.484494603192082263e-01 -7.515344514161855782e-01 -7.747902206560842719e-01 -7.734791944085731563e-01 -7.746621870683619848e-01 -7.737965547809291245e-01
9.300000000000000711e+00 -6.687853245505611666e-01 -7.043599453716344883e-01 -7.784972713747684292e-01 -7.808394739249343575e-01 -7.506258000970058575e-01 -7.580933969655552218e-01 -7.653647625614591332e-01 -7.658414282559854458e-01 -7.668479651575748068e-01
9.400000000000000355e+00 -8.426209670935113083e-01 -8.355468293935615076e-01 -7.383181491002219765e-01 -7.312194340149024141e-01 -7.545601366397853837e-01 -7.559432998827263495e-01 -7.563666791515074594e-01 -7.637160065331111136e-01 -7.609425921597205988e-01
9.500000000000000000e+00 -7.418465859194509626e-01 -7.300272766705024896e-01 -7.526100401388127192e-01 -7.467802830757591659e-01 -7.757356522410373545e-01 -7.608160534361196881e-01 -7.570734539926473605e-01 -7.599511034767401085e-01 -7.576306056059723959e-01
9.600000000000001421e+00 -8.712761807840397887e-01 -8.326657085733691899e-01 -7.409267824733902774e-01 -7.844166191863159998e-01 -7.539454065919156678e-01 -7.585928905597870697e-01 -7.549663175409990767e-01 -7.578035227075935465e-01 -7.576836427617456016e-01
9.700000000000001066e+00 -7.449513954001896199e-01 -7.101093585966289368e-01 -7.518712815675515637e-01 -7.517813547958411835e-01 -7.755553703654747277e-01 -7.671738019434425349e-01 -7.592856568743745482e-01 -7.608122036300727364e-01 -7.599715746305484299e-01
9.800000000000000711e+00 -6.449761497820822864e-01 -7.844681895176994768e-01 -7.482113978728084369e-01 -7.571794991350322412e-01 -7.655648695160967021e-01 -7.605673070138468939e-01 -7.682699652744877650e-01 -7.668678543905277367e-01 -7.635087285940282964e-01
9.900000000000000355e+00 -8.605879303838084304e-01 -8.033286500338762126e-01 -7.484688655076721098e-01 -7.492411106583429792e-01 -7.810590232689792467e-01 -7.849873368230678716e-01 -7.739440401240649248e-01 -7.718181551303234800e-01 -7.728289585106460358e-01
1.000000000000000000e+01 -7.439841647388398815e-01 -7.451738442722241063e-01 -7.517563431887274161e-01 -8.123845713007448177e-01 -7.834964986756767225e-01 -7.715317097824235804e-01 -7.838646745454294074e-01 -7.815693757060300229e-01 -7.829711219201165306e-01
